Surface,Chambres,AnneeConstruction,DistanceCentreVille,QualiteQuartier,Prix
256.68,3,2018,1187.54,1,260259.0
281.85,4,2004,3120.78,1,363685.0
174.05,3,2015,3210.64,9,363718.0
250.26,2,2001,1372.12,7,274606.0
279.4,2,2014,1384.64,2,274012.0
269.22,2,1994,4952.97,5,449023.0
136.56,4,1993,1594.76,4,275132.0
291.26,2,2020,4271.86,1,417173.0
175.34,3,1992,2616.46,9,327037.0
167.85,4,1992,2457.45,6,320513.0
112.49,3,2015,1827.33,6,279649.0
197.23,4,2006,3982.22,4,394489.0
121.8,3,1999,4462.97,2,410502.0
149.71,3,1991,1675.07,8,282336.0
163.39,4,2013,927.94,8,247498.0
261.77,4,2000,1116.14,3,264947.0
275.1,2,2013,4067.62,7,414652.0
160.49,2,2012,2461.22,7,316626.0
271.74,3,2021,1093.62,5,255075.0
271.45,3,2012,2031.3,5,312120.0
252.93,3,2008,2814.06,8,347259.0
129.34,4,1991,4334.23,4,411118.0
238.06,4,1991,3387.84,1,367767.0
289.0,2,2004,1292.15,1,271309.0
236.51,3,2010,1214.16,9,263607.0
166.32,2,1994,2355.5,4,336256.6726666667
200.12,4,2016,838.37,1,238449.0
229.15,4,2013,3900.1,2,390926.0
202.11,4,1996,2306.54,7,311829.0
123.99,2,1995,2043.61,2,284815.0
162.41,4,2022,2790.99,1,334238.0
260.48,3,2006,3690.31,9,387089.0
272.28,2,2019,3062.06,5,355305.0
127.46,4,1997,4110.81,4,398674.0
290.48,2,1996,3332.13,4,371950.0
165.76,2,1995,4045.87,1,396438.0
232.46,4,1993,3635.52,3,387120.0
250.37,4,1990,1369.05,1,270053.0
262.39,2,2004,735.6,5,242356.0
289.15,2,2020,4565.29,5,432279.0
162.58,4,2014,4755.45,9,434561.0
271.7,3,2022,3771.2,8,394270.0
126.34,2,1994,3758.93,5,379795.0
241.01,2,1994,1715.66,5,283999.0
248.4,3,2006,2940.99,7,346891.0
235.54,4,2003,4965.08,2,449014.0
150.46,4,2018,4352.65,7,416616.0
274.61,3,1997,1869.77,1,336256.6726666667
133.77,4,1990,1854.71,5,290046.0
110.73,4,2018,2676.1,6,323051.0
243.49,2,2018,2320.69,1,319158.0
195.1,2,1994,2170.19,9,309476.0
269.82,2,2021,3321.37,9,336256.6726666667
176.68,3,2013,551.72,1,223611.0
133.66,4,2008,3935.03,4,394020.0
267.29,4,2001,3830.24,8,399678.0
209.78,2,1990,4236.47,2,412696.0
137.84,2,1996,4286.53,8,406724.0
244.08,3,2006,3048.8,9,355153.0
202.22,4,1996,4010.33,9,396169.0
220.86,3,2006,2715.78,1,335389.0
192.18,4,1992,4781.88,9,437102.0
265.74,3,2018,1358.14,4,272928.0
265.91,2,2011,4620.28,8,436864.0
241.88,3,2018,1663.39,9,289728.0
121.08,3,1994,962.26,3,234671.0
267.77,2,2019,2475.97,6,327248.0
234.2,4,2012,3267.13,3,336256.6726666667
239.4,4,2010,1539.45,1,286747.0
172.6,2,2015,3001.08,6,343457.0
275.86,3,2010,4135.52,5,410662.0
245.07,3,2009,1656.88,3,281769.0
122.52,3,2012,3111.45,4,341455.0
181.56,4,1993,2026.91,2,298709.0
277.28,3,2010,2883.96,4,351821.0
109.44,4,2010,3501.14,4,364988.0
292.28,3,1990,2076.9,3,309314.0
235.83,2,2004,4975.17,6,450300.0
226.28,2,2006,3036.99,1,350989.0
154.11,4,2003,4210.08,9,405193.0
149.76,4,2008,3763.11,3,336256.6726666667
288.41,2,1995,4337.62,3,420496.0
159.65,2,1995,1282.1,3,257764.0
255.1,3,1994,1501.49,7,278046.0
178.62,2,1996,2693.35,8,329471.0
127.85,4,2022,4335.48,2,409844.0
102.14,2,2002,1389.23,1,251474.0
208.85,4,1990,4869.8,5,444235.0
295.16,4,2002,1074.21,8,258218.0
173.83,3,2016,1287.85,3,258590.0
171.44,3,1996,1252.55,6,257980.0
168.82,3,1992,3137.03,3,347991.0
204.11,3,2014,4628.93,6,434955.0
188.13,2,2022,1648.0,4,278130.0
275.98,3,2006,2988.67,7,363045.0
201.1,2,2003,1290.98,1,264899.0
201.55,3,2012,3340.12,1,364256.0
127.67,3,2013,1054.61,5,336256.6726666667
296.55,4,2018,2710.9,9,344230.0
149.99,2,2016,3448.32,5,336256.6726666667
114.67,4,2012,3106.08,4,349535.0
232.63,3,2020,1130.0,8,261547.0
219.07,2,2006,1226.18,5,260789.0
183.03,3,1992,3521.26,1,370850.0
184.44,4,1994,4140.09,7,406006.0
257.01,2,2004,4586.33,4,436998.0
139.14,4,1995,4161.25,5,400601.0
264.05,3,1999,4882.66,6,446388.0
229.75,3,2021,2337.13,7,315909.0
183.79,3,2012,1990.25,2,291898.0
191.61,2,2006,626.83,1,227726.0
151.33,4,2009,2524.53,3,319973.0
250.42,4,2004,3431.17,1,374626.0
202.57,3,2011,4169.34,4,409248.0
164.17,4,1995,1703.55,6,279026.0
219.21,2,1993,2811.16,5,345833.0
299.15,3,2012,3479.04,4,378424.0
187.05,3,2008,2982.21,7,348948.0
284.14,3,2020,1733.09,6,289953.0
169.0,2,1992,4083.27,3,396842.0
110.95,3,2017,1280.12,9,256250.0
140.85,3,1992,4572.41,5,424643.0
183.74,3,2003,4786.69,1,435487.0
143.93,3,2007,2145.08,6,301327.0
100.05,4,2016,2192.82,5,336256.6726666667
283.0,3,1999,3844.75,8,336256.6726666667
268.78,2,2004,2553.3,4,334715.0
248.46,3,2008,628.75,1,232387.0
133.56,3,1998,4639.45,2,425027.0
124.07,4,1993,2438.38,8,315205.0
113.52,3,2004,1415.73,8,258321.0
244.81,4,1997,3000.49,5,350328.0
285.76,2,1990,1485.08,6,282060.0
186.11,4,1996,1427.1,2,267645.0
123.83,3,2020,2955.79,9,338328.0
202.48,2,2007,2259.69,6,312562.0
169.77,3,2001,3078.47,9,346740.0
174.96,4,2019,4985.71,3,442774.0
224.27,2,2022,4365.58,6,336256.6726666667
243.74,2,1996,534.52,5,230022.0
122.12,4,2017,727.5,9,228972.0
107.12,4,1992,3245.36,1,353641.0
298.87,2,1995,3318.15,9,376911.0
146.55,2,2020,4451.86,5,416299.0
110.77,4,2004,3330.76,1,336256.6726666667
137.98,3,1996,1524.72,8,270209.0
107.79,2,2019,2608.32,7,319707.0
178.36,4,2016,4140.43,6,400021.0
260.48,3,2006,4652.71,2,433249.0
168.25,2,2007,1566.12,5,336256.6726666667
188.84,2,2011,2928.22,3,347186.0
235.12,4,2015,1215.17,2,267701.0
201.78,3,2016,2736.5,1,335106.0
272.29,2,2013,905.51,9,251445.0
273.21,3,1997,4737.78,2,336256.6726666667
101.98,3,2010,3371.25,1,360026.0
255.61,2,2018,4343.98,7,421876.0
192.15,3,2010,4992.33,9,448675.0
297.77,2,1992,1322.0,6,274815.0
196.65,3,2020,3623.65,8,376705.0
297.38,2,2016,4491.44,7,434798.0
250.91,4,2016,3091.72,9,359955.0
149.72,2,1998,3378.63,7,366131.0
207.68,2,2022,2334.52,6,318270.0
298.43,2,2022,3536.42,1,387863.0
271.51,3,2015,2280.1,9,336256.6726666667
119.47,4,2017,2644.79,5,322513.0
241.27,3,2020,963.1,2,251512.0
169.12,3,1990,535.14,8,220009.0
101.4,2,2009,748.18,4,229851.0
180.7,3,2001,1366.35,3,260809.0
146.95,2,2006,2554.72,1,320963.0
263.77,4,2004,594.47,5,232553.0
167.47,3,2005,1201.71,3,253566.0
265.5,3,1993,4016.5,4,400812.0
100.12,3,1997,3929.75,9,386239.0
161.56,2,2014,4053.79,7,398081.0
148.23,2,2004,4646.93,5,432000.0
146.71,3,2017,1035.82,8,336256.6726666667
113.64,3,1998,1234.13,6,249235.0
137.42,4,1991,2000.99,2,336256.6726666667
211.11,4,2006,4618.14,7,427275.0
158.27,4,1999,3989.65,1,393931.0
183.48,4,1998,1958.55,3,298266.0
175.37,4,2020,894.36,1,336256.6726666667
275.18,2,1991,3273.71,1,370067.0
281.06,4,2013,1655.69,5,286833.0
198.59,4,2008,2890.19,6,341921.0
166.03,3,2006,4738.12,3,433024.0
121.36,2,1999,3076.78,3,345028.0
290.68,4,2017,4657.25,3,440126.0
112.05,4,2017,2268.67,1,336256.6726666667
159.53,4,1990,3350.08,5,365769.0
159.61,3,1992,4522.5,1,424160.0
164.08,3,2004,3145.94,3,356364.0
132.86,3,1999,3267.04,6,353823.0
256.63,4,2010,3723.39,6,390704.0
124.5,3,2004,4469.48,3,413699.0
226.98,4,2012,896.81,9,243655.0
124.77,2,2003,2015.87,8,293588.0
114.11,4,2004,2289.58,3,299072.0
281.89,3,1999,4593.69,5,438090.0
138.03,2,1998,4802.04,5,429397.0
264.25,4,1994,1041.71,5,255319.0
208.93,2,2014,1035.98,3,244695.0
115.57,2,2015,4706.88,5,432209.0
291.09,2,1997,1830.97,5,300041.0
149.39,4,2011,1588.16,4,274131.0
271.93,3,2014,660.3,4,236469.0
133.76,4,2001,1740.18,2,276370.0
270.79,3,1998,3620.87,9,385469.0
102.65,4,1999,2417.16,7,311693.0
202.36,4,1999,2825.92,1,339209.0
253.89,4,1998,4627.83,5,436384.0
286.96,3,2015,1016.1,2,263184.0
281.84,4,2016,820.58,6,244495.0
263.92,2,2020,4333.69,7,422487.0
277.64,4,2008,3986.85,2,410354.0
139.84,2,1995,1686.8,6,336256.6726666667
156.84,3,2004,1959.05,3,336256.6726666667
157.79,3,2018,1896.25,9,291852.0
175.41,4,1994,3415.14,4,368912.0
178.66,4,2003,775.45,3,238651.0
208.91,4,1991,2702.31,3,334415.0
131.98,2,2012,1102.43,2,336256.6726666667
238.25,3,2008,4188.82,9,413621.0
133.51,2,2013,2212.98,8,300874.0
162.06,2,2009,2874.07,5,340085.0
200.67,4,2016,631.93,9,231359.0
259.29,4,2013,762.19,2,242604.0
247.89,2,2006,3537.75,6,379681.0
229.11,2,2014,3950.47,7,402249.0
131.15,4,2020,3695.16,6,379896.0
209.41,4,2017,3816.58,3,392970.0
117.49,2,2017,970.79,9,239043.0
175.47,4,2011,3620.53,8,373113.0
182.7,4,1994,1317.86,8,261685.0
107.96,2,1997,941.07,8,238547.0
154.8,2,2017,3907.22,9,390710.0
291.13,3,2001,4502.33,1,430395.0
290.73,2,2014,3725.19,8,394239.0
170.47,4,2004,4125.08,2,401435.0
108.62,2,2002,4959.9,4,438387.0
135.82,2,1997,1106.4,1,241697.0
178.44,2,2002,4843.19,6,441091.0
289.56,3,1995,3205.39,1,368303.0
128.24,3,2021,4159.64,5,407235.0
252.7,4,2010,3425.76,9,373125.0
121.74,3,1996,3065.17,1,342881.0
296.25,2,2015,3666.29,9,391740.0
176.32,3,2004,1941.16,4,293469.0
255.05,2,2012,4659.22,3,441475.0
168.52,3,2004,1018.82,8,245728.0
225.53,3,2005,1931.14,6,297179.0
138.4,3,2021,640.23,7,224256.0
129.2,2,2007,1720.95,9,283166.0
287.61,3,2009,1481.96,5,282339.0
283.53,2,1991,723.34,2,246327.0
277.49,2,2012,2712.98,3,350188.0
225.09,4,2019,2608.86,3,329703.0
261.65,3,1992,849.85,4,336256.6726666667
113.81,4,1990,1678.33,7,273719.0
166.96,4,2011,4789.95,6,433581.0
162.74,2,2018,998.31,3,241223.0
227.13,3,2003,1872.58,7,301211.0
171.19,2,2017,661.38,4,232552.0
129.7,2,2010,1169.99,8,250486.0
219.29,3,2021,3647.29,7,336256.6726666667
262.88,2,1995,2150.22,7,306083.0
176.42,3,1990,2534.34,9,322647.0
126.45,3,2010,1206.4,8,250500.0
139.34,2,1993,3569.63,1,336256.6726666667
147.5,2,1992,3881.85,7,392126.0
159.98,4,2019,1315.0,3,264110.0
228.56,2,2020,702.47,4,336256.6726666667
220.19,3,2008,864.24,6,336256.6726666667
239.22,4,2009,3456.71,5,377506.0
172.5,3,2012,1109.8,8,248042.0
264.8,4,2014,2722.63,2,336461.0
140.82,2,2004,1186.89,5,252302.0
193.81,2,2012,1265.67,5,263237.0
260.19,2,1991,519.62,3,231173.0
136.03,3,2004,1943.71,5,286352.0
121.97,4,1999,904.09,4,232067.0
276.74,3,2003,2272.83,5,317848.0
168.59,4,2016,3190.03,9,353515.0
236.77,2,2003,2153.89,7,311500.0
105.07,3,2022,3672.87,1,336256.6726666667
238.01,2,1990,3836.53,3,399020.0
163.22,3,2008,3634.73,9,378568.0
111.15,2,2013,4715.21,4,336256.6726666667
221.96,3,1993,1567.82,4,275130.0
148.16,3,2002,1352.55,6,336256.6726666667
177.36,4,2021,3243.7,3,358555.0
116.12,2,1998,3176.95,3,347822.0
129.43,4,2005,2795.44,9,327255.0
159.6,4,1992,519.59,5,224768.0
117.95,2,2009,2998.57,7,338128.0
282.17,3,1999,4697.59,5,336256.6726666667
101.21,4,2011,2005.6,6,291836.0
196.77,2,1992,4854.2,8,336256.6726666667
124.65,3,2000,2105.41,8,336256.6726666667
161.54,4,2014,1129.35,2,336256.6726666667
285.21,4,1997,2292.82,9,322243.0
132.34,4,1998,2725.75,6,328986.0
293.17,3,2004,3332.59,7,373578.0
141.16,4,2021,2771.95,3,330211.0
248.31,3,1992,2915.23,4,351818.0
209.34,4,1993,608.3,6,228522.0
276.9,2,2019,1641.29,7,283853.0
210.8,4,2002,1898.13,6,291806.0
206.91,2,2010,4941.9,5,440536.0
139.09,2,2008,1830.05,2,282668.0
133.25,2,2011,4534.6,7,416975.0
283.3,3,2009,1871.31,5,302041.0
165.57,2,2020,932.5,9,244683.0
174.42,4,1999,1614.28,4,277590.0
251.96,3,2007,1727.73,2,292569.0
167.76,2,2009,4902.12,7,437569.0
290.41,3,2007,3534.31,7,336256.6726666667
247.59,3,2000,4692.56,1,432932.0
219.49,3,2011,4257.48,5,336256.6726666667
276.18,4,2007,3103.69,3,361874.0
109.92,2,2012,3539.25,9,366380.0
151.41,3,1990,3311.77,9,364450.0
193.01,3,1999,3498.18,7,371831.0
145.4,3,1990,1691.48,9,280397.0
248.78,2,1998,2336.56,2,318635.0
283.84,3,2020,3166.77,8,365764.0
184.75,3,1996,661.68,1,228791.0
168.43,4,2006,2672.76,3,330098.0
292.31,2,2007,4368.77,8,430796.0
188.97,4,2022,2715.65,8,339079.0
197.81,2,1993,2985.46,8,336256.6726666667
170.33,2,2012,1408.57,7,266091.0
281.91,2,2000,4074.55,2,409542.0
213.79,4,1998,2114.95,3,307365.0
252.43,4,2019,4804.64,9,450104.0
262.36,4,1997,4971.72,2,456416.0
168.37,4,1994,4622.0,7,425943.0
186.74,3,2001,881.95,1,242488.0
269.69,3,1990,1999.32,3,304950.0
172.65,3,2004,4753.12,1,431872.0
258.79,2,2014,4120.4,6,413402.0
288.2,3,2007,4600.33,4,336256.6726666667
224.64,2,2015,3076.49,1,357900.0
248.33,4,1992,2661.79,5,336985.0
261.02,2,2011,979.23,4,247864.0
269.01,2,2015,4277.62,2,415857.0
179.01,3,2008,3853.14,7,383525.0
110.25,4,2010,764.94,8,234440.0
180.38,4,2015,1442.37,4,266558.0
234.75,3,2002,3007.75,9,355061.0
190.07,4,2013,3579.81,3,379984.0
249.79,4,2015,1119.52,6,259375.0
171.4,4,2010,1601.71,7,274648.0
226.95,3,2007,1369.0,7,271329.0
137.28,4,2004,1489.99,6,268341.0
249.87,2,2004,4643.21,9,438258.0
209.14,2,1995,3721.19,1,381402.0
140.81,4,2020,3816.98,9,388219.0
158.38,3,2017,4072.98,9,403361.0
249.72,3,1997,2104.58,4,307298.0
196.52,3,2018,3952.33,5,393690.0
143.21,4,2010,4902.86,3,437512.0
293.45,4,2006,3642.77,7,387599.0
243.03,2,2013,2375.39,2,320910.0
291.43,3,2020,3723.62,8,391680.0
185.42,2,1991,4553.58,9,426016.0
195.02,2,1992,1079.43,6,253603.0
279.59,3,2019,1693.83,9,336256.6726666667
205.01,4,1997,4636.83,6,424989.0
241.46,4,1996,4758.05,3,336256.6726666667
150.43,2,2001,2678.63,3,336256.6726666667
189.35,2,2008,2185.48,2,336256.6726666667
124.69,2,2015,1772.52,5,281104.0
141.2,2,2017,2744.38,4,330010.0
100.19,3,2004,4705.39,6,336256.6726666667
107.85,2,2003,1174.14,5,250064.0
295.46,2,2003,2389.24,6,327826.0
148.47,4,1992,4602.24,4,426197.0
232.66,4,2018,2071.04,3,304503.0
267.82,4,1995,3956.37,1,400872.0
210.13,3,2012,2251.67,5,315742.0
130.63,3,2017,4122.17,6,401056.0
245.62,4,2003,4914.51,5,447172.0
220.05,4,2003,2245.2,5,306803.0
246.25,2,2009,4302.94,6,419336.0
253.95,2,2002,4947.88,4,452177.0
295.08,3,2016,4927.24,4,450407.0
214.71,3,1991,2451.97,8,319702.0
168.33,2,2013,2685.93,8,329333.0
229.69,4,2018,1865.31,3,296545.0
113.69,2,1992,1913.08,7,293557.0
279.48,3,1993,2716.12,5,344567.0
123.88,3,1991,1402.33,5,336256.6726666667
165.57,2,2009,3700.05,3,379295.0
263.15,2,2004,2913.39,2,349519.0
219.46,2,2021,4541.31,3,429504.0
